name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
SWAD - Desh Videsh Ka,Casual Dining,"43, Ground Floor, Chiranjivi Tower, Nehru Place, New Delhi",New Delhi,Nehru Place,28.54975645,77.25040141,"Nehru Place, New Delhi","North Indian, Chinese, South Indian",12noon to 12midnight (Mon-Sun),800,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating",4.1,Very Good,1422,3468,1,-1
Lord Of The Drinks Forum,Lounge,"Upper Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi",New Delhi,"Epicuria Food Mall, Nehru Place",28.55109969,77.2522974,"Epicuria Food Mall, Nehru Place, New Delhi","European, Chinese, North Indian, Italian, Momos",11 AM to 12:45 AM,2000,4,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Mall Parking', 'Debit Card', 'Nightlife', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Sneakpeek', 'Fullbar', 'Live Music', 'Table booking recommended', 'Hookah', 'Wifi",4.4,Very Good,3969,3345,-1,-1
Burma Burma,Casual Dining,"S 25, Second Floor, A 3, Select Citywalk Mall, Saket, New Delhi",New Delhi,"Select Citywalk Mall, Saket",28.52850531,77.21873324,"Select Citywalk Mall, Saket, New Delhi","Asian, Burmese","12Noon to 3:30PM, 6:45PM to 11PM (Mon-Thu),12Noon to 11PM (Fri-Sun)",1500,3,"Lunch', 'Cash', 'Dinner', 'Mall Parking', 'Credit Card', 'No Alcohol Available', 'Debit Card', 'Takeaway Available', 'Air Conditioned', 'Pure Veg', 'Kid Friendly', 'Sneakpeek', 'Table booking recommended', 'Serves Jain Food', 'Wifi', 'Indoor Seating",4.6,Excellent,1564,3257,-1,-1
The Flying Saucer Cafe,Lounge,"Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi",New Delhi,"Epicuria Food Mall, Nehru Place",28.55202089,77.25087717,"Epicuria Food Mall, Nehru Place, New Delhi","Continental, Bar Food",12 Noon to 1 AM,2000,4,"Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Mall Parking', 'Wifi', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Hookah', 'Nightlife', 'Outdoor Seating', 'Table booking recommended",4.4,Very Good,7855,3294,-1,-1
Teddy Boy,Lounge,"N-86, 1st Floor, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63012007,77.21960295,"Connaught Place, New Delhi","North Indian, Continental, Finger Food",12 Noon to 12:30 AM,2000,4,"Cash', 'Dinner', 'Debit Card', 'Lunch', 'Credit Card', 'Takeaway Available', 'Sneakpeek', 'Fullbar', 'Above 18 Only', 'Axis Bank - Dining Delights', 'Nightlife', 'Smoking Area', 'Live Sports Screening', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Gastro Pub', 'Table booking recommended",4.2,Very Good,5206,4588,-1,-1
Rustom's,Casual Dining,"Delhi Parsi Anjuman, LNJP Colony, Bahadur Shah Zafar Road, Near Maulana Azad Medical College Campus, ITO, New Delhi",New Delhi,ITO,28.638117,77.240361,"ITO, New Delhi","Parsi, Street Food, Beverages",9 AM to 10 PM,1500,3,"Breakfast', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended",4.5,Excellent,1563,1857,1,-1
Blue Tokai Coffee Roasters,Cafe,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",New Delhi,"Champa Gali, Saket",28.51731147,77.20003691,"Champa Gali, Saket, New Delhi","Cafe, Coffee",7:30am to 10pm (Mon-Sun),900,2,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Air Conditioned', 'Pet Friendly', 'Wheelchair Accessible', 'Indoor Seating', 'Smoking Area', 'Wifi",4.1,Very Good,1245,1944,1,-1
Getafix,Casual Dining,"M 15, 1st Floor, Greater Kailash (GK) 1, New Delhi",New Delhi,Greater Kailash 1 (GK1),28.55021029,77.23538574,"Greater Kailash 1 (GK1), New Delhi","American, Italian, Healthy Food, Juices, Cafe",8am to 11pm (Mon-Sun),1500,3,"Dinner', 'Cash', 'Delivery', 'Credit Card', 'Breakfast', 'Lunch', 'Takeaway Available', 'Debit Card', 'Gluten Free Options', 'Wine', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Vegan Options', 'All Day Breakfast', 'Beer",4.2,Very Good,1308,2682,1,-1
Marine Drivve - Club & Courtyard,Casual Dining,"A-2, Vishal Enclave, Opposite Metro Pillar 412, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.64779553,77.11878777,"Rajouri Garden, New Delhi","North Indian, Chinese, Italian, Momos",12 Noon to 1 AM,1300,3,"Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Credit Card', 'Debit Card', 'DJ', 'Valet Parking Available', 'Outdoor Seating', 'Free Wifi', 'Digital Payments Accepted', 'Brunch', 'Sneakpeek', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Smoking Area",4.2,Very Good,2264,7144,-1,-1
Lord Of The Drinks Chamber,Lounge,"BK Dutt Market, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.64813037,77.12004874,"Rajouri Garden, New Delhi","Chinese, North Indian, Italian, Momos",12 Noon to 12 Midnight (Mon-Sun),2200,4,"Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Dinner', 'Cash', 'Smoking Area', 'Nightlife', 'Live Music', 'Above 18 Only', 'Air Conditioned', 'Sneakpeek', 'Wifi', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Axis Bank - Dining Delights",4.4,Very Good,3243,1820,-1,-1
The Kebab Tales,Unknown,"Third Floor, Unit 308, Pankaj Plaza, Plot 10Sector 6, Dwarka, New Delhi",New Delhi,"Sector 6, Dwarka",28.59144513,77.05842499,"Sector 6, Dwarka, New Delhi","North Indian, Mughlai, Lucknowi, Awadhi, Kebab",12 Noon to 12 Midnight,500,2,"No Seating Available', 'Dinner', 'Cash', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Digital Payments Accepted",4.4,Very Good,906,213,1,-1
TFIF - The Future is Female,Casual Dining,"A-6, Vishal Enclave, Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.6478941,77.11923771,"Rajouri Garden, New Delhi","North Indian, Chinese, Continental, Momos",12Noon to 12Midnight (Mon-Sun),1000,3,"Delivery', 'Lunch', 'Debit Card', 'Takeaway Available', 'Dinner', 'Cash', 'Credit Card', 'Valet Parking Available', 'Live Music', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Outdoor Seating', 'Indoor Seating', 'Table booking recommended",4.2,Very Good,894,2850,-1,-1
Burger Singh - Big Punjabi Burgers,Quick Bites,"H-45, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63414224,77.21728418,"Connaught Place, New Delhi","Fast Food, Burger",11 AM to 1 AM,300,1,"Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Wheelchair Accessible', 'Air Conditioned', 'Wifi",3.9,Good,1550,1286,1,-1
Berco's,Casual Dining,"R-2, DDA Building, District Center, Janak Palace, Janakpuri, New Delhi",New Delhi,"District Centre, Janakpuri",28.63029781,77.08118889,"District Centre, Janakpuri, New Delhi","Chinese, Thai, Asian",12noon to 11pm (Mon-Sun),1600,3,"Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Table booking recommended', 'Air Conditioned', 'Group Meal', 'Live Sports Screening', 'Sodexo', 'Digital Payments Accepted', 'Fullbar', 'Indoor Seating",4,Very Good,1322,700,-1,-1
Burger Singh - Big Punjabi Burgers,Quick Bites,"F-7, 1st Floor, Plot 3, Local Shopping Complex, Sector 4, Dwarka",New Delhi,"Sector 4, Dwarka",28.60224,77.046815,"Sector 4, Dwarka, New Delhi","Fast Food, Burger",11 AM to 4 AM,300,1,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Wifi', 'Digital Payments Accepted",3.9,Good,1015,382,1,-1
Asian Haus,Unknown,"East of Kailash, New Delhi",New Delhi,East of Kailash,28.5561559,77.25237619,"East of Kailash, New Delhi","Chinese, Thai, Asian, Malaysian, Vietnamese, Japanese",12 Noon to 1 AM,1500,3,"No Seating Available', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Credit Card",4.1,Very Good,1144,735,1,-1
Whipped,Bakery,"E-556, Greater Kailash (GK) 2, New Delhi",New Delhi,Greater Kailash 2 (GK2),28.53878047,77.24006116,"Greater Kailash 2 (GK2), New Delhi","Bakery, Desserts",11 AM to 1 AM,550,2,"Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Credit Card', 'Indoor Seating', 'Outdoor Seating', 'Air Conditioned', 'Desserts and Bakes",4.1,Very Good,1579,1242,1,-1
Midnight Hunger Hub,Unknown,"Punjabi Bagh, New Delhi",New Delhi,Punjabi Bagh,28.6668689,77.1216118,"Punjabi Bagh, New Delhi","North Indian, Fast Food, Italian, Asian",7 PM to 5 AM,800,2,"No Seating Available', 'Dinner', 'Delivery', 'Cash', 'No Alcohol Available",4.2,Very Good,1064,1022,1,-1
Berco's,Casual Dining,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi",New Delhi,"MGF Metropolitan Mall, Saket",28.52940314,77.22007871,"MGF Metropolitan Mall, Saket, New Delhi","Chinese, Thai, Asian",12noon to 11pm (Mon-Sun),1600,3,"Mall Parking', 'Lunch', 'Takeaway Available', 'Dinner', 'Credit Card', 'Cash', 'Debit Card', 'Delivery', 'Sodexo', 'Digital Payments Accepted', 'Fullbar', 'Table booking recommended', 'Wheelchair Accessible', 'Sneakpeek', 'Live Sports Screening', 'Ticket Restaurant', 'Wifi', 'Indoor Seating', 'Air Conditioned', 'Group Meal",4.2,Very Good,1569,1079,1,-1
#OFF Campus,Cafe,"284, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",New Delhi,Satyaniketan,28.5885371,77.16871541,"Satyaniketan, New Delhi","Cafe, Continental, Italian, Fast Food, Momos",10:30 AM to 11:30 PM (Mon-Sun),800,2,"Debit Card', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Lunch', 'Cash', 'Live Music', 'Table Reservation Not Required', 'Smoking Area', 'Indoor Seating', 'Air Conditioned",4,Very Good,1303,1736,-1,-1
Roomali Garh,Casual Dining,"Plot 5, Shop 113-116, Krishna Mall, Sector 12, Dwarka, New Delhi",New Delhi,"Sector 12, Dwarka",28.5959551,77.04895545,"Sector 12, Dwarka, New Delhi","North Indian, Mughlai, Rajasthani",Mon-Sun (11 AM to 1 AM),600,2,"Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Digital Payments Accepted', 'Table Reservation Not Required",4.2,Very Good,1757,83,1,-1
The Imperial Spice,Fine Dining,"89/90, M Block, Outer Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63307344,77.22269118,"Connaught Place, New Delhi","North Indian, Continental",11:30am to 12midnight (Mon-Sun),2200,4,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Fullbar', 'Table booking recommended', 'Axis Bank - Dining Delights', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,760,972,-1,-1
Cafe Diaries,Cafe,"House 10, 1st Floor, Satyaniketan, New Delhi",New Delhi,Satyaniketan,28.5877855,77.16725092,"Satyaniketan, New Delhi","Cafe, Continental, Italian",11 AM to 11 PM,600,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Credit Card', 'Board Games', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Live Sports Screening', 'Free Wifi', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Private Dining Area Available",4.4,Very Good,803,874,1,-1
Biryani Blues,Casual Dining,"Building 2, Ground Floor, Corner Market, Maharishi Dayanand Marg, Malviya Nagar, New Delhi",New Delhi,Malviya Nagar,28.53906323,77.21331887,"Malviya Nagar, New Delhi","Biryani, Hyderabadi",10am to 3am (Mon-Sun),700,2,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Wifi', 'Table booking recommended",4,Very Good,840,334,-1,-1
Berco's,Casual Dining,"6, A Block Market, Preet Vihar, New Delhi",New Delhi,Preet Vihar,28.63484672,77.29096681,"Preet Vihar, New Delhi","Chinese, Thai, Asian",12 Noon to 11 PM,1600,3,"Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Sodexo', 'Ticket Restaurant', 'Digital Payments Accepted', 'Fullbar', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned', 'Group Meal",3.9,Good,848,841,1,-1
The Immigrant Cafe,Bar,"B45, 1st Floor, Inner Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63409663,77.21890491,"Connaught Place, New Delhi","North Indian, Italian, Continental",12 Noon to 12:30 AM,1600,3,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Serves Alcohol', 'Debit Card', 'DJ', 'Nightlife', 'Fullbar', 'Live Music', 'Serves Cocktails', 'Above 18 Only', 'Live Entertainment', 'Sports TV', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned', 'Smoking Area",3.9,Good,746,797,-1,-1
Burger Singh - Big Punjabi Burgers,Quick Bites,"Shop 2, Building C-21, SDA Market, Opposite IIT Delhi Gate, SDA, New Delhi",New Delhi,"SDA Market, SDA",28.5461634,77.19667912,"SDA Market, SDA, New Delhi","Fast Food, Burger",11 AM to 1 AM,300,1,"Lunch', 'Standing Tables', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Digital Payments Accepted', 'Wifi', 'Axis Bank - Dining Delights",3.8,Good,862,462,1,-1
La Pino'z Pizza,Quick Bites,"G12, Plot 12, Pocket 2, Vardhaman Sunder Plaza, Sector 12, Dwarka",New Delhi,"Sector 12, Dwarka",28.59441284,77.04764016,"Sector 12, Dwarka, New Delhi","Pizza, Italian",11 AM to 11 PM,500,2,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Air Conditioned', 'Indoor Seating",4.2,Very Good,647,516,1,-1
Singh Sahib,Casual Dining,"3rd Floor, Plot 10, Manish Link Road, Sector 5, Dwarka, New Delhi",New Delhi,"Sector 5, Dwarka",28.59541609,77.05239303,"Sector 5, Dwarka, New Delhi","North Indian, Chinese, Mughlai",11:30am to 11:30pm (Mon-Sun),1300,3,"Takeaway Available', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Wifi', 'Kid Friendly', 'Free Wifi', 'Fullbar', 'Free Parking', 'Table Reservation Not Required', 'Air Conditioned', 'Indoor Seating",4.4,Very Good,763,327,1,-1
Sugarama Patisserie,Bakery,"87, Shahpur Jat, New Delhi",New Delhi,Shahpur Jat,28.54937977,77.21476056,"Shahpur Jat, New Delhi","Bakery, Desserts",11am to 11pm (Mon-Sun),300,1,"Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Credit Card', 'Indoor Seating', 'Desserts and Bakes",4.3,Very Good,729,674,1,-1
Madrina,Casual Dining,"B-1/7, Ashok Vihar Phase 2, New Delhi",New Delhi,Ashok Vihar Phase 2,28.69441,77.1788,"Ashok Vihar Phase 2, New Delhi","North Indian, Continental, Italian",11 AM to 11 PM,2100,4,"Lunch', 'Cash', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Air Conditioned",4.5,Excelente,574,897,1,-1
NutrioBox,Quick Bites,"23, Fun City Mall, PVR Prashant Vihar Road, Sector 14, Prashant Vihar, New Delhi",New Delhi,Prashant Vihar,28.71230856,77.13594854,"Prashant Vihar, New Delhi","Continental, Sandwich, Salad, Healthy Food",8:30am to 11pm (Mon-Sun),500,2,"Lunch', 'Takeaway Available', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Indoor Seating', 'Air Conditioned', 'Self Service', 'Vegan Options', 'Gluten Free Options', 'All Day Breakfast', 'Desserts and Bakes",4,Very Good,682,670,1,-1
L'Opéra,Bakery,"5-B, Khan Market, New Delhi",New Delhi,Khan Market,28.59906752,77.22380966,"Khan Market, New Delhi","Bakery, Desserts",8 AM to 12 Midnight,650,2,"Cash', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Air Conditioned', 'Wheelchair Accessible', 'Desserts and Bakes', 'Indoor Seating', 'Self Service', 'Digital Payments Accepted",4,Very Good,656,490,-1,-1
Kebabs and Curries Company by Dilli Dil Se,Quick Bites,"G 20, Ground Floor, Vasant Square Mall, Vasant Kunj, New Delhi",New Delhi,"Vasant Square Mall, Vasant Kunj",28.52528594,77.15651907,"Vasant Square Mall, Vasant Kunj, New Delhi","North Indian, Mughlai, Chinese",12 Noon to 11 PM,500,2,"Cash', 'Takeaway Available', 'No Alcohol Available', 'Mall Parking', 'Lunch', 'Delivery', 'Dinner', 'Outdoor Seating",4.3,Very Good,576,395,-1,-1
Symposium,Casual Dining,"101, First Floor, City Centre Mall, Sector 12, Dwarka, New Delhi",New Delhi,"City Centre Mall, Sector 12, Dwarka",28.59265095,77.04131953,"City Centre Mall, Sector 12, Dwarka, New Delhi","North Indian, Chinese, Continental, Desserts, Sandwich",11am to 11:30pm (Mon-Sun),1800,3,"Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Mall Parking', 'Credit Card', 'Delivery', 'Serves Alcohol', 'Dinner', 'Wheelchair Accessible', 'Outdoor Seating', 'Indoor Seating', 'Smoking Area', 'Free Parking', 'Wine', 'Serves Cocktails', 'Air Conditioned', 'Live Sports Screening', 'Beer', 'Table reservation required', 'Brunch', 'Fullbar', 'Live Music', 'Free Wifi', 'Axis Bank - Dining Delights",4.1,Very Good,505,726,1,-1
FatJar Cafe & Market,Cafe,"A 7, Kailash Colony, New Delhi",New Delhi,Kailash Colony,28.55399963,77.2433633,"Kailash Colony, New Delhi",Cafe,9am to 11pm (Mon-Sun),1600,3,"Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Wine', 'Table booking recommended', 'Indoor Seating', 'Air Conditioned",4.3,Very Good,460,908,1,-1
Q'BA,Bar,"E-42 & 43, Inner Circle, Connaught Place, New Delhi",New Delhi,Connaught Place,28.63218562,77.22052027,"Connaught Place, New Delhi","North Indian, Italian, Chinese, Continental, Thai",12 Noon to 1 AM,2000,4,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Serves Cocktails', 'Free Wifi', 'Table reservation required', 'Air Conditioned', 'Smoking Area', 'DJ', 'Fullbar', 'Beer', 'Table booking for Groups', 'Digital Payments Accepted', 'Sneakpeek', 'Private Dining Area Available', 'Wheelchair Accessible', 'Nightlife', 'Wine', 'Indoor Seating",4.3,Very Good,396,825,1,-1
New Vaishno Dhaba,Quick Bites,"Pusp Vihar, Sainik Farms, Saket, New Delhi",New Delhi,Saket,28.51913885,77.20644806,"Saket, New Delhi",North Indian,11am to 11pm (Mon-Sun),300,1,"No Alcohol Available', 'Dinner', 'Cash', 'Lunch', 'Delivery', 'No Seating Available', 'Pure Veg', 'Digital Payments Accepted",3.9,Good,619,42,-1,-1
Karim's,Casual Dining,"12, The Gallery on MG, Opposite Metro Pillar 54, Near Sultanpur Metro Station, MG Road, New Delhi",New Delhi,"The Gallery on MG, MG Road",28.50042788,77.16640603,"The Gallery on MG, MG Road, New Delhi","Mughlai, North Indian",12:30 PM to 11:45 PM,2000,4,"Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Table booking recommended', 'Air Conditioned', 'Wifi', 'Buffet', 'Free Parking', 'Digital Payments Accepted', 'Axis Bank - Dining Delights', 'Smoking Area', 'Indoor Seating",4.1,Very Good,432,651,1,-1
Kake Da Hotel,Quick Bites,"Shop 19, BG 8, DDA Market, Paschim Vihar, New Delhi",New Delhi,Paschim Vihar,28.66210103,77.10066207,"Paschim Vihar, New Delhi","North Indian, Rolls","12:30 PM to 4:30 PM, 6:30 PM to 3 AM (Mon, Wed-Sun), Tue Closed",500,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted",3.4,Average,550,137,1,-1
Midnight Hunger Hub,Unknown,"Rajouri Garden, New Delhi",New Delhi,Rajouri Garden,28.63886077,77.12404825,"Rajouri Garden, New Delhi","North Indian, Fast Food, Italian, Asian",7 PM to 5 AM,800,2,"No Seating Available', 'Dinner', 'Delivery', 'Cash', 'No Alcohol Available",4.2,Very Good,467,615,1,-1
Kaleva,Quick Bites,"109, Bangla Saheb Marg, Gole Market, New Delhi",New Delhi,Gole Market,28.63325177,77.20852409,"Gole Market, New Delhi","North Indian, South Indian, Chinese, Fast Food, Street Food, Mithai",8:30 AM to 10:30 PM,350,1,"Dinner', 'Cash', 'Delivery', 'Breakfast', 'Lunch', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes', 'Air Conditioned', 'Wheelchair Accessible",4,Very Good,400,266,1,-1
Amma's Haus,Unknown,"East of Kailash, New Delhi",New Delhi,East of Kailash,28.55615296,77.2523772,"East of Kailash, New Delhi","South Indian, Andhra, Kerala, Goan",12 Noon to 1 AM,800,2,"No Seating Available', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Lunch', 'Delivery', 'Digital Payments Accepted",4.1,Very Good,438,328,-1,-1
The Finch,Casual Dining,"M 80, M Block Market, Greater Kailash 2, New Delhi",New Delhi,Greater Kailash 2 (GK2),28.53244477,77.24285904,"Greater Kailash 2 (GK2), New Delhi","Continental, Modern Indian, Italian",12 Noon to 1 AM,2000,4,"Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Dance Floor', 'Live Sports Screening', 'Fullbar', 'Indoor Seating', 'Air Conditioned', 'Private Dining Area Available', 'Wifi', 'Live Entertainment', 'Nightlife', 'Gastro Pub', 'Table booking recommended', 'Smoking Area",4.6,Excellent,355,215,1,-1
Burger Singh - Big Punjabi Burgers,Quick Bites,"2516 Ground Floor, Hudson Lane, Delhi University-GTB Nagar, New Delhi",New Delhi,Delhi University-GTB Nagar,28.6973,77.204082,"Delhi University-GTB Nagar, New Delhi","Fast Food, Burger",11 AM to 3 AM,300,1,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted",3.8,Good,503,168,1,-1
Diggin,Cafe,"10, Santushti Shopping Complex, Race Course Road, Chanakyapuri, New Delhi",New Delhi,Chanakyapuri,28.59515645,77.197924,"Chanakyapuri, New Delhi","Cafe, Italian, Mexican, Desserts",11:30am to 10pm (Mon-Sun),1300,3,"Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating",4.3,Very Good,2672,4140,-1,-1
